here() starts at /home
── Attaching core tidyverse packages ──────────────────────── tidyverse 2.0.0 ──
✔ dplyr     1.2.1     ✔ readr     2.2.0
✔ forcats   1.0.1     ✔ stringr   1.6.0
✔ ggplot2   4.0.3     ✔ tibble    3.3.1
✔ lubridate 1.9.5     ✔ tidyr     1.3.2
✔ purrr     1.2.2     
── Conflicts ────────────────────────────────────────── tidyverse_conflicts() ──
✖ dplyr::filter() masks stats::filter()
✖ dplyr::lag()    masks stats::lag()
ℹ Use the conflicted package (<http://conflicted.r-lib.org/>) to force all conflicts to become errors
Loading required package: Matrix

Attaching package: ‘Matrix’

The following objects are masked from ‘package:tidyr’:

    expand, pack, unpack


Attaching package: ‘lmerTest’

The following object is masked from ‘package:lme4’:

    lmer

The following object is masked from ‘package:stats’:

    step

RQ1 & RQ2 model (LMM-I) fitted.
Linear mixed model fit by REML. t-tests use Satterthwaite's method [
lmerModLmerTest]
Formula: log(Runtime.Per.Sample) ~ (Run + Buffer.Size + Iteration.Count +  
    Environment + Model.Unique)^5 + (1 | Repetition.Index)
   Data: data
Buffer.Size8192:Iteration.Count2:EnvironmentFirefox                                    0.452131
Buffer.Size1024:Iteration.Count3:EnvironmentFirefox                                    0.119530
Buffer.Size8192:Iteration.Count3:EnvironmentFirefox                                    0.103629
Buffer.Size1024:Iteration.Count4:EnvironmentFirefox                                    0.783806
Buffer.Size8192:Iteration.Count4:EnvironmentFirefox                                    0.956634
Buffer.Size1024:Iteration.Count5:EnvironmentFirefox                                    0.247219
Buffer.Size8192:Iteration.Count5:EnvironmentFirefox                                    0.443933
Buffer.Size1024:Iteration.Count6:EnvironmentFirefox                                    0.914150
Buffer.Size8192:Iteration.Count6:EnvironmentFirefox                                    0.369830
Buffer.Size1024:Iteration.Count7:EnvironmentFirefox                                    0.471329
Buffer.Size8192:Iteration.Count7:EnvironmentFirefox                                    0.078921
Buffer.Size1024:Iteration.Count8:EnvironmentFirefox                                    0.826464
Buffer.Size8192:Iteration.Count8:EnvironmentFirefox                                    0.796161
Buffer.Size1024:Iteration.Count9:EnvironmentFirefox                                    0.323813
Buffer.Size8192:Iteration.Count9:EnvironmentFirefox                                    0.246802
Buffer.Size1024:Iteration.Count1:EnvironmentSafari                                      < 2e-16
Buffer.Size8192:Iteration.Count1:EnvironmentSafari                                      < 2e-16
Buffer.Size1024:Iteration.Count2:EnvironmentSafari                                     0.757905
Buffer.Size8192:Iteration.Count2:EnvironmentSafari                                     0.171133
Buffer.Size1024:Iteration.Count3:EnvironmentSafari                                     0.017392
Buffer.Size8192:Iteration.Count3:EnvironmentSafari                                     0.000798
Buffer.Size1024:Iteration.Count4:EnvironmentSafari                                     0.222274
Buffer.Size8192:Iteration.Count4:EnvironmentSafari                                     0.071434
Buffer.Size1024:Iteration.Count5:EnvironmentSafari                                     0.101909
Buffer.Size8192:Iteration.Count5:EnvironmentSafari                                     0.041638
Buffer.Size1024:Iteration.Count6:EnvironmentSafari                                     0.101386
Buffer.Size8192:Iteration.Count6:EnvironmentSafari                                     0.096900
Buffer.Size1024:Iteration.Count7:EnvironmentSafari                                     0.010414
Buffer.Size8192:Iteration.Count7:EnvironmentSafari                                     0.019976
Buffer.Size1024:Iteration.Count8:EnvironmentSafari                                     0.735936
Buffer.Size8192:Iteration.Count8:EnvironmentSafari                                     0.112021
Buffer.Size1024:Iteration.Count9:EnvironmentSafari                                     0.041249
Buffer.Size8192:Iteration.Count9:EnvironmentSafari                                     0.003329
Buffer.Size1024:Iteration.Count1:Model.Uniquesteerable-nafx                            0.420151
Buffer.Size8192:Iteration.Count1:Model.Uniquesteerable-nafx                            8.98e-05
Buffer.Size1024:Iteration.Count2:Model.Uniquesteerable-nafx                            0.995653
Buffer.Size8192:Iteration.Count2:Model.Uniquesteerable-nafx                            0.806115
Buffer.Size1024:Iteration.Count3:Model.Uniquesteerable-nafx                            0.969815
Buffer.Size8192:Iteration.Count3:Model.Uniquesteerable-nafx                            0.899742
Buffer.Size1024:Iteration.Count4:Model.Uniquesteerable-nafx                            0.920131
Buffer.Size8192:Iteration.Count4:Model.Uniquesteerable-nafx                            0.345834
Buffer.Size1024:Iteration.Count5:Model.Uniquesteerable-nafx                            0.824372
Buffer.Size8192:Iteration.Count5:Model.Uniquesteerable-nafx                            0.453363
Buffer.Size1024:Iteration.Count6:Model.Uniquesteerable-nafx                            0.941765
Buffer.Size8192:Iteration.Count6:Model.Uniquesteerable-nafx                            0.443954
Buffer.Size1024:Iteration.Count7:Model.Uniquesteerable-nafx                            0.987892
Buffer.Size8192:Iteration.Count7:Model.Uniquesteerable-nafx                            0.534071
Buffer.Size1024:Iteration.Count8:Model.Uniquesteerable-nafx                            0.851505
Buffer.Size8192:Iteration.Count8:Model.Uniquesteerable-nafx                            0.456637
Buffer.Size1024:Iteration.Count9:Model.Uniquesteerable-nafx                            0.969783
Buffer.Size8192:Iteration.Count9:Model.Uniquesteerable-nafx                            0.494911
Buffer.Size1024:EnvironmentChrome:Model.Uniquesteerable-nafx                            < 2e-16
Buffer.Size8192:EnvironmentChrome:Model.Uniquesteerable-nafx                           6.81e-07
Buffer.Size1024:EnvironmentFirefox:Model.Uniquesteerable-nafx                           < 2e-16
Buffer.Size8192:EnvironmentFirefox:Model.Uniquesteerable-nafx                          0.278755
Buffer.Size1024:EnvironmentSafari:Model.Uniquesteerable-nafx                            < 2e-16
Buffer.Size8192:EnvironmentSafari:Model.Uniquesteerable-nafx                            < 2e-16
Iteration.Count1:EnvironmentChrome:Model.Uniquesteerable-nafx                          5.34e-09
Iteration.Count2:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.670321
Iteration.Count3:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.992690
Iteration.Count4:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.418993
Iteration.Count5:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.444481
Iteration.Count6:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.741328
Iteration.Count7:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.432154
Iteration.Count8:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.210031
Iteration.Count9:EnvironmentChrome:Model.Uniquesteerable-nafx                          0.596028
Iteration.Count1:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.070839
Iteration.Count2:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.110813
Iteration.Count3:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.956534
Iteration.Count4:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.138287
Iteration.Count5:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.775815
Iteration.Count6:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.554417
Iteration.Count7:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.197347
Iteration.Count8:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.079414
Iteration.Count9:EnvironmentFirefox:Model.Uniquesteerable-nafx                         0.514420
Iteration.Count1:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.349148
Iteration.Count2:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.751212
Iteration.Count3:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.060679
Iteration.Count4:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.130007
Iteration.Count5:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.037205
Iteration.Count6:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.358405
Iteration.Count7:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.209060
Iteration.Count8:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.843144
Iteration.Count9:EnvironmentSafari:Model.Uniquesteerable-nafx                          0.077472
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentChrome                             1.94e-06
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentChrome                             4.49e-07
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentChrome                             0.843902
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentChrome                             0.798242
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentChrome                             0.787884
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentChrome                             0.882485
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentChrome                             0.809171
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentChrome                             0.442589
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentChrome                             0.543357
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentChrome                             0.923213
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentChrome                             0.872283
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentChrome                             0.889108
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentChrome                             0.577353
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentChrome                             0.590688
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentChrome                             0.805883
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentChrome                             0.801988
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentChrome                             0.243042
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentChrome                             0.247153
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentFirefox                            0.001478
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentFirefox                            2.82e-06
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentFirefox                            0.840197
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentFirefox                            0.616904
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentFirefox                            0.266416
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentFirefox                            0.233508
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentFirefox                            0.850211
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentFirefox                            0.975386
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentFirefox                            0.284644
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentFirefox                            0.468431
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentFirefox                            0.859173
Runonnx:Buffer.Size8192:Iteration.Count6:EnvironmentFirefox                            0.595163
Runonnx:Buffer.Size1024:Iteration.Count7:EnvironmentFirefox                            0.676290
Runonnx:Buffer.Size8192:Iteration.Count7:EnvironmentFirefox                            0.287122
Runonnx:Buffer.Size1024:Iteration.Count8:EnvironmentFirefox                            0.996869
Runonnx:Buffer.Size8192:Iteration.Count8:EnvironmentFirefox                            0.976872
Runonnx:Buffer.Size1024:Iteration.Count9:EnvironmentFirefox                            0.579254
Runonnx:Buffer.Size8192:Iteration.Count9:EnvironmentFirefox                            0.567257
Runonnx:Buffer.Size1024:Iteration.Count1:EnvironmentSafari                             5.85e-13
Runonnx:Buffer.Size8192:Iteration.Count1:EnvironmentSafari                              < 2e-16
Runonnx:Buffer.Size1024:Iteration.Count2:EnvironmentSafari                             0.675379
Runonnx:Buffer.Size8192:Iteration.Count2:EnvironmentSafari                             0.113674
Runonnx:Buffer.Size1024:Iteration.Count3:EnvironmentSafari                             0.030254
Runonnx:Buffer.Size8192:Iteration.Count3:EnvironmentSafari                             0.005591
Runonnx:Buffer.Size1024:Iteration.Count4:EnvironmentSafari                             0.511554
Runonnx:Buffer.Size8192:Iteration.Count4:EnvironmentSafari                             0.347849
Runonnx:Buffer.Size1024:Iteration.Count5:EnvironmentSafari                             0.424929
Runonnx:Buffer.Size8192:Iteration.Count5:EnvironmentSafari                             0.373784
Runonnx:Buffer.Size1024:Iteration.Count6:EnvironmentSafari                             0.571678
