"Environment","Run","Model.Unique","Iteration","Iteration.Count","response","SE","df","lower.CL","upper.CL","p.value"
"Safari","onnx","steerable-nafx",44,"44",0.0208782978658002,0.000279054757278858,18850.4687552155,0.0203384281381205,0.0214324980678355,1
"Safari","onnx","steerable-nafx",45,"45",0.0208843891477232,0.000279136172019152,18850.4687552155,0.0203443619120543,0.0214387510386899,1
"Safari","onnx","steerable-nafx",46,"46",0.0208719262642373,0.000278969595847644,18850.4687552155,0.0203322212930345,0.0214259573364472,1
"Safari","onnx","steerable-nafx",47,"47",0.0209225075533737,0.000279645654281789,18850.4687552155,0.0203814946543423,0.0214778812714658,1
"Safari","onnx","steerable-nafx",48,"48",0.0209334847109597,0.000279792372566272,18850.4687552155,0.0203921879652702,0.0214891498102263,1
"Safari","onnx","steerable-nafx",49,"49",0.0208827615425035,0.000279114417804241,18850.4687552155,0.0203427763933492,0.0214370802297979,1
"Safari","onnx","steerable-nafx",5,"5",0.0208969786582539,0.00027930444066002,18850.4687552155,0.0203566258838047,0.0214516747292062,1
"Safari","onnx","steerable-nafx",6,"6",0.0209072501934075,0.000279441727749587,18850.4687552155,0.0203666318182412,0.0214622189152671,1
"Safari","onnx","steerable-nafx",7,"7",0.0209128626465814,0.000279516742569682,18850.4687552155,0.02037209914495,0.0214679803471894,1
"Safari","onnx","steerable-nafx",8,"8",0.0209049028864321,0.000279410354158574,18850.4687552155,0.0203643452077835,0.0214598093006262,1
"Safari","onnx","steerable-nafx",9,"9",0.0209830611328936,0.00028045500016544,18850.4687552155,0.0204404824431691,0.0215400422045266,1
